"rbr","name","date","stars","review","lang","thumb","reply"
387,"Tim Gregory",2017-09-28,5," Took me all the way to Nurburgring and back with no problems,  alternative route planning could be easier to set up though. Excellent for the money.","en",0,NA
388,"John and Fiona Robson",2017-10-21,5," Use this app all the time in truck mode, brilliant apart from dissent know weight limits but routes are far better for hgv","en",0,NA
389,"A Google user",2017-09-24,1," Lets hear it for the new version!","en",0,NA
390,"A Google user",2017-12-03,5," Excellent app. Just takes a little use to find one's way around the various options.","en",0,NA
393,"Alan Rouse",2017-06-28,1," Used to be a great app. However the latest upgrades spoil it. If you deviate from a calculated route it doesn't re-calculate. The only way to fix this is to close, re-open then wait for it to calculate a new route. This could be extremely dangerous on a motorway or is a busy city centre. Furthermore...Full ReviewUsed to be a great app. However the latest upgrades spoil it. If you deviate from a calculated route it doesn't re-calculate. The only way to fix this is to close, re-open then wait for it to calculate a new route. This could be extremely dangerous on a motorway or is a busy city centre. Furthermore, it then disables voice guidance.   Until these problems are fixed the app is not usable.","en",21,NA
394,"Tim Hammond",2017-07-10,1," I used to use this app for years but now it's rubbish. Keeps losing satellite. Doing irreverent things like trying to record my journey without me asking. Caused me to be late for a meeting on too different occasions. Unfortunately will have to move to google maps :-(","en",6,NA
395,"DARIUSZ PYTEL",2017-07-08,2," It was great app, but since the Lust update... 1. When someone calls it stops working.  2. It doesn't allow you to upgrade map's. 44 upgrades pending, or it frezz while trying to do it.  3. I have H. U. D. And it doesn't work.  4. Journey's don't calculate after you will change the way of travel.  5...Full ReviewIt was great app, but since the Lust update... 1. When someone calls it stops working.  2. It doesn't allow you to upgrade map's. 44 upgrades pending, or it frezz while trying to do it.  3. I have H. U. D. And it doesn't work.  4. Journey's don't calculate after you will change the way of travel.  5. You need to restart app if you want to put a new destination.  6. It has tendency to lose signal for example in centre of Milton Keynes UK.  7. It does not recognise postcode, not always at least.   There are also general working problems, and new features which are unnecessary.","en",3,NA
396,"Denis Zalevskiy",2017-07-03,3," I'd give it one more star when newly appeared bug will be fixed - it doesn't recalculate the route (previous version did it). And I'd one more star after it if it will stop to lag behind the route and handle geo coordinates shared from other applications. Update: after several updates it reroutes......Full ReviewI'd give it one more star when newly appeared bug will be fixed - it doesn't recalculate the route (previous version did it). And I'd one more star after it if it will stop to lag behind the route and handle geo coordinates shared from other applications. Update: after several updates it reroutes... but only after 1-2 minutes. Still lags behind the route. Got no reply from Kai, maybe should try mailing list.","en",8,"Hey Denis, Can you please contact kai@navmii.com, he will be able to help solve this issue, thanks, Team Navmii."
397,"A Google user",2017-09-08,2," Have used this for a number of years on an iPad and was very impressed. The Android version fails to recalculate if you go off route and usually gets completely confused making it unusable.","en",1,NA
398,"A Google user",2017-08-28,1," Used to much better than Google Maps. But Google has improved massively (as long as you remember to download offline maps before you travel somewhere new). Navmii's overhead view is now useless (you can't see enough of the road ahead), and the app keeps crashing. I'd like to keep using it, but can't...Full ReviewUsed to much better than Google Maps. But Google has improved massively (as long as you remember to download offline maps before you travel somewhere new). Navmii's overhead view is now useless (you can't see enough of the road ahead), and the app keeps crashing. I'd like to keep using it, but can't, uninstalling.","en",3,NA
399,"A Google user",2017-07-07,1," Can not use. Installs app fine. Bottom corner shows gps coordinates but wont install maps. Download starts and half way through reboots device. Also move to sd card locks up device. Last year i was running navmii on this device and loved it. After updates nothing but problems. Reinstalling does not ...Full ReviewCan not use. Installs app fine. Bottom corner shows gps coordinates but wont install maps. Download starts and half way through reboots device. Also move to sd card locks up device. Last year i was running navmii on this device and loved it. After updates nothing but problems. Reinstalling does not fix (which is why i need map dl)","en",6,NA
400,"A Google user",2017-07-10,1," Try again paid £2.99 for wallace and gromit wont work sent emails to navmii... no reply. Contacted google for refund. Refused have to get refund from navmii must be a con as all the in purchases dont seem to work and you dont get a refund . Still waiting.","en",2,NA
401,"Paul Simmonds",2017-08-15,1," This app was great on my old Samsung but since upgrading and updating to a Sony Xperia the app freezes, crashes and is 100% useless to me. Off to find a better app!","en",2,NA
402,"A Google user",2017-07-30,4," I like this app a lot, a free Sat nav software where you can store the maps on your phone rather than download them as you go is fantastic, there are a few things that the team could iron out to make it fantastic. 1. Speed Cameras Speed Limits - This plug in often tells me I should be doing 20mph, w...Full ReviewI like this app a lot, a free Sat nav software where you can store the maps on your phone rather than download them as you go is fantastic, there are a few things that the team could iron out to make it fantastic. 1. Speed Cameras Speed Limits - This plug in often tells me I should be doing 20mph, when the signs say 30 or 40 mph, there is no tool for reporting in correct speed limits. 2. MP3 plugin, a nice idea, but it would be better if it controlled the active player, rather than a new instance. 3. I've had to turn the trip recorder off, it was giving me rubbish scores for excessive phone use, looking at the journeys they were for my commute into work... By train! The app knows where the train lines are, but always positions me onto the nearest Road to them and records them as bizarre drives.","en",16,NA
403,"Stephen Harris",2017-10-10,3," Got a new phone a Sony ax1 ultra and now the app stops working when driving and tells me am doing over 100 miles an hour when stopped rrrrrrrr. Please find it as was a great app but now rubbish","en",0,NA
404,"janooo j",2017-06-19,1," Before update I was using it all the time. Now it is not working properly, I could not manage to get me on right direction, I will be looking for another app. Sorry","en",5,NA
405,"Matthew Newton",2017-07-18,4," I have used Navfree and now Navmii for several years. Recently guided me on a trip around Europe. It's amazing for the price, and I recommend paying the small amount for no ads at least.  There are several annoyances and a few too many bugs, but generally it's great, most especially because the maps...Full ReviewI have used Navfree and now Navmii for several years. Recently guided me on a trip around Europe. It's amazing for the price, and I recommend paying the small amount for no ads at least.  There are several annoyances and a few too many bugs, but generally it's great, most especially because the maps are offline.  Possibly the largest problem is it does seem to get slower over time with new versions. Fine if you have the latest hardware, but annoying it basically won't work on my ~5 year old tablet any more. But works OK on a recent phone once it has started up and got going.","en",0,NA
