"rbr","name","date","stars","review","lang","thumb","reply"
3691,"Sonam Yeshi",2018-07-26,2," My Tom Tom go don't allert me at speed camera","en",0,"Hey there,

Please make sure you have the speed camera alerts turned on in the settings menu.

I hope this helps, 

Reiss @ TomTom"
3692,"A Google user",2017-12-03,1," It does not provide option to avoid congestion charge thru the village of London. One single run thru costs more than the subscription.  Do the math!!!","en",0,"Hi there,

You do not have the app set up properly if you want to avoid the Congestion Charge roads.

To avoid these, simply enter the Main Menu, then Settings, the Route Planning. Underneath 'Avoid on Route' you will see 'Toll Roads'. Simply turn this ON and voila! You will avoid costly congestion charges.

- Cameron at TomTom"
3693,"Odin0000011",2018-05-22,2," It's just stopped working refuses to start up.","en",0,"Please try this, Uninstall the app, log out of the Playstore. Delete Android / data / com.tomtom.gplay.navapp and Android / OBB / com.tomtom.gplay.navapp. Open the Playstore log in and reinstall. Once done please close all the apps which are running in the backround and reboot the phone. Reopen the TomTom app and test. I hope this helps! Becky@TT"
3694,"Michal Kolarik",2018-07-04,3," No support, no updates, lacking features. Moving to Sygic..","en",0,"Oh dear Michal, sorry to hear of the issues that you've had with the app.

If you need help with using GO Mobile, please contact our support team; they will be able to help you out!

https://uk.support.tomtom.com/app/contact
(you can select your country at the bottom of the page)

Cheers,

- Cameron at TomTom"
3695,"Ash Evans",2018-02-07,3," Dont like the fact u only get 50 free miles i cant afford to pay but i need this app as i cant afford a satnav... i travel 300miles a week","en",0,"Hi there, The app is free to download and use for the first 50 miles each month as a trial period. After that an Unlimited Mileage subscription is required. This gives unlimited access to maps of most of the world, to our Traffic service and Speed Camera warnings. We feel that this represents very good value for money. 
Cheers, Becky@TomTom"
3696,"Alberto Testa",2018-05-20,1," today i used it and it insisted in using a different route longer and 
sending me to narrow countryside streets and i did not have a 4x4 car!!","en",0,"Hi there, thanks for your review. It appears the app was trying to avoid Traffic. Normally it will stay on the current route as long as you do not drive towards the alternative route. Please call our Support Team if you would like to discuss this more :- US - 877-757-7137 / UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 
Cheers! Becky@TomTom"
3697,"Varnavas Varnava",2017-11-14,4," Being using it for few days in WA, it has being good, let see how it will work in Melbourne","en",1,"Hi Varnavas - good news! Glad to hear the app is proving to be a useful navigation aid.

If you ever need help with using the app, just let us know. We'd love to turn this 4 star review into a 5 star one!

Wishing you a safe time on the road,


- Cameron at TomTom"
3698,"Gillian Taylor",2018-06-09,5," Works absolutely fine on my s8. Lots better than Google maps, gives great 
directions and plenty of warning to turn left, right or turn off.","en",0,"Hi there! Those 5 stars are absolutely the best  - thanks so much :) 
It's wonderful to hear that the App is providing you with effective navigation on the roads! 
Safe Travels :) Cheers, Becky@TomTom"
3699,"A Google user",2018-03-24,5," Im so glad with this app it will help you a lot no matter you do not know where you are going or where you are it will tell you or show you everything on the way l appreciate you those who start wth Tom Tom app","en",0,"Thanks for this wonderful review! We really appreciate you having taken the time to share your experience with other users, and for rating the app 5 stars.

Wishing you a safe time on the road,

- Cameron at TomTom"
3700,"Cezary Rudzinski",2018-09-02,5," Definitely better than google maps. I have done 5000 km within 3 weeks without any problem. 5 stars app","en",0,"Hi there! Thanks for the amazing 5 star review :)
Safe Travels! Cheers, Becky@TomTom"
3701,"A Google user",2017-11-07,1," Downloaded the app, worked ok,paid for a years subscription worked ok,closed the app,re-opened app for it to stay in the loading app screen,deleted app,re downloaded,same happened again,opens ok when first downloaded,close the app and won't load again,come on Tom Tom whats going on?","en",0,"Hi there! 

Please try the following steps: uninstall the app, clear cache data for these apps in Settings: Google Play Services, Google Play Store, Google Services Framework. Set the time to “automatic”. Restart phone. Make sure you have internet. Reinstall app. Please let us know if this resolved the problem!

Cheers, Hanna at TomTom"
3702,"Matt Mason",2018-03-20,3," Worked really well but now stuck on the loading screen and will not load have tried reloading the but still dose not work.","en",0,"Hi Matt, please try this, Uninstall the app, log out of Playstore. Delete Android / data / com.tomtom.gplay.navapp and Android / OBB / com.tomtom.gplay.navapp. Open Playstore log in & reinstall. Once done please close all the apps which are running in the background, reboot the phone. Reopen the TomTom app & test. I hope this helps, Becky@TomTom"
3703,"Chris Weaver",2018-03-02,4," The one thing that would make it perfect for me to offer alternative routes as part of the navigation, as with Google maps.","en",0,"Hey Chris!

Just so you know, 'Find alternative route' is an option on this device! First you will need to plan a route on the device, then head to the Main Menu. Here you will find 'Current Route', then 'Find alternative'.

If you need help with this, please contact our support team using the link below:
http://bit.ly/1VmrhvE

Cheers

- Cam@TomTom"
3704,"A Google user",2018-01-31,5," This is a grate gps nav program I use it on my 9.5"" tab and now on my samsung   J1 phone it works geate for getting where I need to go","en",0,"Hi there, thanks so much for those great 5 stars :) 
We are really pleased to hear that it is so useful for you!!
Safe Travels :) Cheers, Becky@TomTom"
3705,"Simon Phillips",2018-03-17,3," Not launching properly on S9 plus Oreo","en",1,"Hey Simon, 

Please can you give us a call to log this issue. As this is a new release phone there might be some issues we do not know about. - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm 

I hope this helps, 

Reiss @ TomTom"
3706,"Anthony Bistacchi",2018-01-24,3," often fails to load and it seems quite a common issue","en",0,"Sorry about this. To fix the issue, please;

Uninstall the app
Log out of the Playstore
Delete Android / data / com.tomtom.gplay.navapp & Android / OBB / com.tomtom.gplay.navapp
Open Playstore log in and reinstall. 
Restart phone, Reopen app

That should solve it!

- Cameron at TomTom"
3707,"Kenny G Choonit",2018-02-18,5," This is the best GPS I I've ever used no hang time no loss GPS signals","en",1,"Hey there,

Thanks for taking the time to leave this review and thanks for giving us 5 STARS!

Have a good day, 

Reiss @ TomTom"
3708,"Wasim Ahmed",2018-04-01,1," Upgraded to Samsung S8 from an S7 and it just hangs.","en",0,"Hey there, 

There shouldn't be any issues using the app on the S8 as long as you are on the latest software version. Any issues, please give us a call - 

US - 877-757-7137 
UK - 02079 490 134 
Mon - Fri: 9:00am to 5:30pm

Have a great day! 

Reiss @ TomTom"
3709,"Paul Hall",2018-04-02,4," Love the app but theres no way to cancel route I have to cancel out of app. I would like to leave screen up without a set destination.","en",0,"Hey there,

Thanks for posting this review and thanks for the 4 stars. To clear the route, just go to - Menu &gt; Current Route &gt; Clear Route. 

I hope this helps! 

Reiss @ TomTom"
3710,"John George",2018-07-31,4," Was cheaper than replacing my dead Tom Tom. Seems to work ok a, full truck 
version would be nice for the same price..","en",0,"Hey John,

Thanks for taking the time to leave this review and thanks for the 4 stars. Your feedback is very appreciated.

Have a great day!

Reiss @ TomTom"
3711,"<U+0627><U+0646><U+0633><U+0627><U+0646><U+06CC><U+062A> <U+06A9><U+0628><U+0648><U+062A><U+0631>",2017-11-04,1," sometimes i had error app so i should be install app","en",0,"Hey there! 

We're sorry to hear you're experiencing a problem with the app. Which error message does the app display, and when does that happen? We may have some handy tips to get it solved, or otherwise we'd be happy to investigate the cause. Let us know!

Cheers, Hanna at TomTom"
3712,"Petru Pop",2018-07-30,2," It doesn't have updated maps. It gives longer routes. And it's way too 
expensive for what it delivers. I will not let waze for this, no way. I 
sorry guys.","en",0,"Hey Petru, 

Are maps are up to date. If you notice any new road or something that might be missing, please let us know by reporting it here - https://www.tomtom.com/mapshare/tools/

Thanks,

Reiss @ TomTom"
