"rbr","name","date","stars","review","lang","thumb","reply"
1387,"Mark Thomas",2019-11-30,5," My go too sat nav when I'm in unfamiliar places never let me down yet!","en",0,NA
1388,"Arthur D'Rosario",2020-03-08,5," Brilliant so far.","en",0,NA
1389,"Lewis Singleton",2019-09-09,1," It will not download to my sd card","en",0,"Hi Lewis! To assist with this issue, it would be helpful to have a little bit more information. Can you send any screenshots related to the issue along with your device details at https://goo.gl/trBXr6? Thank you!"
1390,"Clyde Williams",2019-06-07,5," great for navigating in big trucks","en",0,NA
1391,"Tanner Watkins",2019-08-23,1," Not truck friendly routes. I paid for truck routes. Its set up for class a routes. Still sends me down well known truck restricted routes.","en",0,"Hi Tanner, we are really sorry to hear that you are having issues with our app and we'd like to know more about your experience. 
In order to allow our support team to investigate the issue and provide you with the best technical assistance, could you please send a request including your CoPilot ID, at https://goo.gl/trBXr6?
Thank you very much!"
1392,"William Averre",2020-03-11,5," Always works as promised...","en",0,NA
1393,"Kristi Cherry",2019-02-20,3," I couldn't do my job without it, but O prefer a fixed north orientation.","en",0,"Dear Kristi,

Thank you for your review.

We are happy to know that CoPilot has been a great tool for your work.

Please use the link below to directly our Support Team for any further assistance .

https://goo.gl/trBXr6

Regards,"
1394,"mike preece",2019-06-11,3," what do i need to add for ,on the road, instructions. does it need permanent internet connection? mike preece","en",0,"Hi Mike, please note that Copilot only needs a mobile internet connection for ActiveTraffic.But, if your premium licenses are not activated, please go to 
""My Account"" to restore licenses.
For further question, please contact support. Thank you! support.copilotgps.com/support/tickets/new"
1396,"A Google user",2018-11-16,5," The best GPS ever...","en",0,NA
1397,"Bengal Walters",2019-02-23,5," best truck app I've ever used","en",0,NA
1398,"Angie Swinner",2020-01-20,5," I am a trucker and it beats a lot of the other GPS","en",1,NA
1399,"Emo Akpinar",2020-02-14,4," I did update my copilot but there is no life traffic.","en",0,NA
1400,"Ken Hellman",2019-06-19,3," vant seem to understand why i cant get the copolit that i bought with rv in it i purchase it bought a new phone took off of the old phone know it cant get it back i hate that.","en",1,"Hi Ken, can you please contact us at https://goo.gl/trBXr6 so we can try to help you? Thank you."
1401,"Vincent",2019-05-16,5," # E X C E P T I O N A L App !!! Will ALWAYS have. I purchased 2 ""LIFETIME"" License (s). DonnKaa' CoPilot !!!!!","en",0,NA
1402,"Jason Mills",2019-03-27,1," Shame I don't live in America or Europe. When will the rest of the world get maps?","en",0,NA
1403,"Stevey",2019-02-19,1," I'm not going to update till the reviews pick up again, I don't see why you should have to pay for it again.","en",2,NA
1404,"Tim Riding",2019-03-30,2," Where is the option to avoid motorway?.. It's not difficult","en",0,"Hi Tim, CoPilot now uses much more current traffic information as well as historical speed data when calculating the route. This current change in CoPilot functionality aims to improve the route costing provided by CoPilot.
Further questions? https://goo.gl/trBXr6"
1405,"A Google user",2019-08-27,1," It is set up for a tractor trailer,and that what Im in need of","en",0,"Thanks for your review! We've forwarded your feedback to our developers. Thank you for taking out the time to send us your suggestions! Any questions?: https://goo.gl/trBXr6"
1406,"Rafael Lora",2019-02-04,5," Congratulation you guys have come a long way much much better keep up the good work!!","en",1,NA
1407,"D. Ford",2019-09-26,5," Brilliant. I'd like to work with you on some ideas for my sector.","en",0,NA
1408,"daz edge",2018-11-03,2," Already paid for this app now it's maked me pay again want my money back","en",1,NA
1409,"Joseph Pepe",2020-02-04,4," Love the app,but is it available for iOS?","en",0,NA
1410,"Donald Trump",2019-07-23,1," its routing me 50 miles from a major interstate on a 2 lane to loop around back to the interstate","en",0,"Hello, 
Your problem needs more detailed examination. Please report it to our technical support team at https://goo.gl/trBXr6. We are always looking to help our users."
1412,"Robert Grexer",2019-09-12,4," Works well. Good deal","en",0,NA
1413,"Cammy",2019-05-19,1," first time i used it i thought it was good this time it had me turning onto one ways the wrong way making illegal uturns no good","en",1,"Hi Cammy, Sorry to hear about your experience with CoPilot. could you please submit a support ticket by providing us with the vehicle profile in use in CoPilot; with the starting and ending point of the trip; and with a screenshot of what you get when planning the trip?
https://goo.gl/trBXr6"
1414,"CHIP STAPLETON",2019-08-15,3," SO FAR SO GOOD IT HAS GOT ME WHERE I NEEDED TO GO AS MY RAND MCNALLY IS BROKE !!","en",0,NA
1415,"john edmonds",2019-12-31,5," Has never let me down on a destination","en",0,NA
1416,"A Google user",2019-02-12,5," I couldn't drive anywhere in Sydney Australia without this app","en",0,NA
1417,"Mike Simpson",2019-12-07,5," New wagon driver & this has been an excellent help  *****","en",0,NA
1418,"keith beavan",2019-11-05,5," Took us all round Europe in our motorhome and never missed a beat","en",1,NA
1419,"Andrew Hopkins",2019-04-14,4," I did not have enough memory on my phone to keep using it.","en",0,NA
1420,"Gary Rawlings",2019-04-16,1," bad routing, wanted me to go through a no entry road","en",1,"Hi Gary, we are really sorry to hear that you are having issues with our app and we'd like to know more about your routing experience. In order to allow our support team to investigate the issue and provide you with the best technical assistance, could you please send a request including your CoPilot ID, at https://goo.gl/trBXr6? Thank you"
1421,"Simon Jeucken",2019-06-08,1," do not download if you do tells you your trial is up in 14 days","en",0,NA
1422,"paul pengelly",2019-02-05,4," always been one of the best I only hope it will work on my new car","en",0,NA
1423,"Neil Williams",2019-01-05,1," price ? hard to find price on website. Why hide..","en",0,"Dear Neil,

Thank you for your review. 

Please use the link below to contact us directly and one of our Support Team will be able to assist you further.

https://goo.gl/trBXr6

Regards,"
1424,"Patrice Lobo",2019-10-30,1," I need help I can't find the address where I want to go","en",0,"Hi Patrice, this doesn't seem right. We want to take a closer look at this for you. Please send a note to https://goo.gl/trBXr6 so we can connect. Thank you so much!"
1425,"Bo Dean",2019-02-20,3," Have not had enough time to yet to rate","en",0,"Dear Customer,

Thank you for your review.

We will be looking forward to hearing more from you.

Please use the link below to directly our Support Team if you need assistance .

https://goo.gl/trBXr6

Regards,"
1426,"Gareth Newman",2019-04-16,1," Please, how the hell do you upgrade to copilot rv?","en",0,NA
1427,"Neal Knowles",2019-02-18,5," Simply put. It just works.","en",0,NA
1428,"John Dee",2019-07-23,5," Hi, a lover of the copilot for many years now.","en",0,NA
1429,"Alexander Patino",2019-02-28,4," Good experience making my own routes!!!","en",0,NA
1430,"jason hidden",2020-03-17,5," Never let me down as a courier","en",0,NA
1431,"Angelo Scott",2020-02-16,1," How I downloaded Europe map?????","en",0,"Hi Angelo, if you want to contact us at https://goo.gl/trBXr6 we’d be happy to assist you with downloading the app."
1432,"Gerald Basham",2020-02-23,5," So far the best trucker's GPS I found","en",0,NA
1433,"Kosovo Salihu",2018-10-25,5," You are the best forever 10 stars excellent great job thanks","en",0,NA
1434,"jonathon savill",2019-05-14,5," great for truck drivers","en",0,NA
1435,"A Google user",2018-11-14,4," Good. Would be better if petrol POI showed company logo ie Shell, BP ect.","en",0,NA
1436,"mark mellers",2019-08-21,5," Had this on my old hp pda, never looked back.","en",0,NA
1437,"Damarcuis Lydia",2019-12-03,3," Does take me to some streets that are not for trucks","en",0,"Hello Damarcuis, can you please contact our Support team at: support.copilotgps.com/en/support/tickets/new providing us with the vehicle profile in use in CoPilot; with the starting and ending point of the trip; and with a screenshot of what you get when planning the trip? Thank you"
1438,"Wesley Motta",2019-11-04,1," Total waste of money it's not worth it save ur self better off using Google maps","en",0,"Hi, we are always looking to improve the experience for our users, and really appreciate the feedback. If there is anything specific we can look into, please contact us at https://goo.gl/trBXr6."
1439,"Phone Record",2019-11-18,3," You must provide a login to evaluate the product","en",0,"Hello and thank you for your rating. We take feedback from our customers very seriously and are constantly working to improve CoPilot. Please contact our support team for assistance. Thank you!
https://goo.gl/trBXr6"
1440,"Pavel Svo",2019-03-04,1," Terrible, useless update, better call it downgrade","en",4,NA
1441,"Elay Genov",2019-04-02,5," Wow app safe to driver","en",0,NA
1442,"lavares moorer",2019-07-18,5," best app for truckers!!!!","en",0,NA
1443,"Richard White",2019-04-08,5," best ever sat nav used professionally for 4 years I reccomend it","en",0,NA
1444,"Mick Cragg",2019-07-30,5," use it everyday in my truck, grest value for money ","en",0,NA
1445,"Craig Danzey",2020-03-06,5," Does what I needed to do","en",0,NA
1446,"Boondock Saint",2020-03-06,5," Very good for semi w/ 53' trailer","en",0,NA
1447,"Susan K. McRae",2020-02-03,5," Lovin' it so far!","en",0,NA
1448,"DJ MARFIE",2019-05-14,5," great to use so far so good","en",0,NA
1449,"Marius J",2019-10-07,5," I want to be able to sort my favourites","en",0,NA
1450,"Joseph Grover",2019-05-29,5," I am very satisfied with CoPilot.","en",0,NA
1451,"Nir Haber",2019-09-01,1," What about Israel? Always forgetting us","en",0,NA
1453,"allan pratt",2020-02-04,5," Excellent. Love it.","en",0,NA
1454,"Graham Viner",2018-11-05,5," Does exactly what i need it to do!","en",0,NA
1455,"Paul a Dewes",2018-10-10,5," Had it for years and still the best","en",0,NA
1456,"Phil Matthews",2019-06-21,1," not good cant find the address I'm looking for","en",0,"Hello Phil,  we'd like to know more about your experience with CoPilot.
Could you please send a request including your CoPilot ID, at https://goo.gl/trBXr6 and explain where you see any fault?
Thank you very much!"
1457,"Larry Lauer",2020-01-18,5," Fantastic. I love it","en",0,NA
